Command,Processing Time (seconds)
project_points,0.02356410026550293
27.622699737548828
32.068729400634766
28.756380081176758
26.837587356567383
26.580810546875
29.0374755859375
28.604984283447266
29.735326766967773
24.480342864990234
26.482343673706055
23.55337142944336
23.290157318115234
29.205322265625
23.108243942260742
25.39682388305664
23.5748291015625
22.70674705505371
24.66607093811035
23.630619049072266
27.7862548828125
27.823209762573242
27.84132957458496
24.599075317382812
26.282787322998047
23.640155792236328
26.869773864746094
22.59683609008789
25.85625648498535
24.06597137451172
23.433446884155273
25.291919708251953
25.461912155151367
29.119491577148438
23.175477981567383
28.392791748046875
28.77521514892578
24.45530891418457
25.934457778930664
22.557735443115234
23.88310432434082
26.51238441467285
22.986173629760742
29.438257217407227
27.921676635742188
24.837493896484375
29.387474060058594
26.24797821044922
25.423526763916016
23.049116134643555
24.70850944519043
24.866580963134766
24.112224578857422
24.320363998413086
24.199485778808594
23.98848533630371
24.70564842224121
22.735595703125
24.272441864013672
25.591135025024414
23.509979248046875
23.942232131958008
22.88818359375
24.039030075073242
27.87041664123535
24.58357810974121
23.590564727783203
23.47850799560547
24.835586547851562
23.430824279785156
24.482250213623047
22.439241409301758
22.307872772216797
23.003578186035156
24.67632293701172
28.226613998413086
26.242733001708984
22.5069522857666
23.949384689331055
23.862123489379883
25.177478790283203
23.795127868652344
24.74498748779297
25.23660659790039
24.373531341552734
23.477554321289062
24.20663833618164
21.627426147460938
23.97751808166504
24.120092391967773
22.77517318725586
23.07915687561035
22.2933292388916
22.417306900024414
23.479223251342773
24.70111846923828
23.99134635925293
23.394346237182617
21.3930606842041
22.805213928222656
21.532773971557617
21.532773971557617
23.847341537475586
26.623964309692383
24.408817291259766
23.524045944213867
24.678945541381836
23.491859436035156
22.4764347076416
22.34029769897461
24.302244186401367
24.4143009185791
23.255109786987305
24.0781307220459
26.378870010375977
24.029016494750977
24.02663230895996
25.49910545349121
22.972583770751953
23.598432540893555
24.136066436767578
22.19843864440918
23.084402084350586
26.40056610107422
24.522781372070312
23.03934097290039
23.894548416137695
23.96988868713379
24.407625198364258
22.596120834350586
22.006511688232422
23.720502853393555
27.28271484375
23.206710815429688
24.00660514831543
22.0181941986084
22.472620010375977
28.825998306274414
26.114702224731445
25.037050247192383
30.90643882751465
27.817726135253906
23.197650909423828
26.694774627685547
23.72288703918457
26.8251895904541
25.325775146484375
23.081302642822266
23.431777954101562
24.21736717224121
25.88033676147461
27.38046646118164
24.294137954711914
23.939132690429688
25.24590492248535
27.0693302154541
26.949167251586914
24.38640594482422
31.332731246948242
29.862642288208008
22.75371551513672
24.325847625732422
24.65033531188965
25.815963745117188
22.20749855041504
25.574445724487305
26.88002586364746
21.989107131958008
25.239229202270508
26.072025299072266
24.544477462768555
25.5279541015625
28.5799503326416
26.558637619018555
24.733304977416992
23.880720138549805
29.605388641357422
25.810956954956055
25.569438934326172
22.861480712890625
22.175073623657227
29.082775115966797
23.76246452331543
31.639575958251953
28.606414794921875
29.157400131225586
28.743743896484375
29.186487197875977
23.920536041259766
30.477046966552734
22.548437118530273
23.398876190185547
25.368928909301758
23.45108985900879
24.113893508911133
27.462244033813477
26.407241821289062
29.13069725036621
37.33491897583008
22.70817756652832
24.932861328125
27.64892578125
26.367664337158203
38.329124450683594
27.451753616333008
28.630733489990234
27.43363380432129
28.749704360961914
27.685880661010742
25.681018829345703
26.619911193847656
23.326635360717773
22.82857894897461
21.865129470825195
27.886629104614258
26.003122329711914
25.289535522460938
24.228572845458984
25.052785873413086
24.587392807006836
27.175426483154297
28.764963150024414
23.588895797729492
23.275136947631836
26.76844596862793
24.76668357849121
26.211023330688477
24.797677993774414
29.305219650268555
24.65510368347168
27.578115463256836
20.77937126159668
24.660348892211914
28.260231018066406
29.894351959228516
26.001691818237305
26.604652404785156
29.26778793334961
21.23856544494629
25.62236785888672
25.831222534179688
23.29874038696289
28.100967407226562
25.172948837280273
22.55558967590332
22.00460433959961
23.411273956298828
24.404525756835938
28.792381286621094
27.61220932006836
27.105331420898438
28.8388729095459
32.46021270751953
23.31233024597168
25.357484817504883
26.722431182861328
23.89073371887207
23.441553115844727
26.511192321777344
24.912357330322266
25.287866592407227
26.8404483795166
24.615049362182617
25.550127029418945
23.4072208404541
22.362232208251953
24.358510971069336
22.40586280822754
24.485349655151367
28.70011329650879
30.129432678222656
24.081707000732422
21.990060806274414
24.114608764648438
28.142213821411133
26.081562042236328
26.4129638671875
23.2694149017334
26.84926986694336
23.619413375854492
27.910232543945312
28.548717498779297
24.172306060791016
26.436567306518555
23.99158477783203
26.065826416015625
25.29001235961914
23.341655731201172
27.1456241607666
26.573896408081055
25.205612182617188
29.973983764648438
28.729915618896484
23.10943603515625
30.481338500976562
23.004770278930664
25.656938552856445
33.91861915588379
28.244972229003906
24.18994903564453
27.78935432434082
23.779869079589844
34.51943397521973
25.012493133544922
24.02782440185547
22.959232330322266
24.58357810974121
23.675203323364258
23.872852325439453
22.328853607177734
23.8192081451416
22.965192794799805
22.437572479248047
24.476051330566406
23.04387092590332
23.65565299987793
22.6593017578125
24.857044219970703
25.315284729003906
22.217512130737305
23.126602172851562
26.72266960144043
22.95064926147461
23.19025993347168
24.922609329223633
24.559736251831055
23.852825164794922
24.066925048828125
25.838851928710938
22.902965545654297
28.568744659423828
27.44150161743164
30.115604400634766
27.791738510131836
25.629043579101562
23.484468460083008
22.214651107788086
25.983572006225586
23.837566375732422
22.114992141723633
25.991201400756836
23.531198501586914
24.58810806274414
26.09705924987793
25.66695213317871
23.187875747680664
24.206161499023438
23.717164993286133
25.35390853881836
23.549318313598633
23.17500114440918
24.009227752685547
24.255037307739258
23.845672607421875
22.202014923095703
23.105382919311523
27.11176872253418
24.137496948242188
24.153470993041992
25.73537826538086
23.682594299316406
